product_row_id,product_id,product_name,domain,k_cluster,analytical_role,body_role,primary_tail_type,assignment_basis,fallback_assignment_flag,flag_loss,flag_volatility,flag_impact,n_tail_flags,total_sales,profit_margin,n_orders,cv_not_estimable,cv_order_profit_raw,cv_order_profit_model,primary_action,compound_overlap_flag,assignment_instability,instability_margin,instability_source,deterioration_level,concentration_level,primary_signal,n_active_signals,escalation_status,final_intervention,total_profit,mean_order_profit,cv_order_profit,pct_orders_loss,profit_scale
61,TEC-PH-10002624,Samsung Galaxy S4 Mini,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,6109.87,0.18076923076923077,5,False,0.845427217098671,0.845427217098671,Optimize,False,none,0.8053571840001417,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),1104.4765,220.8953,0.845427217098671,0.0,0.043828557764133295
62,TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,2541.8360000000002,0.42987804878048785,3,False,0.9659508526144585,0.9659508526144585,Optimize,False,none,0.5313920546878693,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),1092.6795000000002,364.22650000000004,0.9659508526144585,0.0,0.043360421505966217
63,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,3234.913,0.3358288770053476,8,False,0.9011228112572307,0.9011228112572307,Optimize,False,none,0.7608210898973055,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),1086.3772,135.79715,0.9011228112572307,0.125,0.04311032952157641
64,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,6695.892,0.15740740740740744,4,False,1.3622462861914622,1.3622462861914622,Optimize,False,none,0.7019871125200698,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,1053.9830000000002,263.49575000000004,1.3622462861914622,0.25,0.041824841721770006
65,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,5906.032,0.1782608695652174,7,False,1.2553685785530624,1.2553685785530624,Optimize,False,none,0.7449435952105224,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,1052.8144,150.40205714285713,1.2553685785530624,0.2857142857142857,0.04177846857340227
66,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,4209.799999999999,0.25000000000000006,4,False,1.893012460286006,1.893012460286006,Optimize,False,none,0.6980956144657692,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,1052.45,263.1125,1.893012460286006,0.25,0.04176400821462665
67,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,5327.259999999999,0.19594594594594597,6,False,1.262884135587212,1.262884135587212,Optimize,False,none,0.8793131970536266,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,1043.855,173.97583333333333,1.262884135587212,0.16666666666666666,0.04142293581156264
68,TEC-PH-10000730,Samsung Galaxy S4 Active,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,3999.92,0.26,2,False,1.0601436895552154,1.0601436895552154,Optimize,False,none,0.36334342807193926,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),1039.9792,519.9896,1.0601436895552154,0.0,0.04126913378482669
69,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,2619.738,0.3801526717557252,6,False,0.7860922527706153,0.7860922527706153,Optimize,False,none,0.8766421260958008,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),995.9004,165.9834,0.7860922527706153,0.0,0.039519970057057305
70,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,5212.112,0.18661087866108786,7,False,1.2141191806071445,1.2141191806071445,Optimize,False,none,0.7094907534678137,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,972.6368,138.9481142857143,1.2141191806071445,0.2857142857142857,0.038596808689294666
71,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,2865.6000000000004,0.33749999999999997,5,False,0.6945970306470957,0.6945970306470957,Optimize,False,none,0.897729019255183,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),967.14,193.428,0.6945970306470957,0.0,0.03837868108194595
72,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,4476.96,0.21375,4,False,1.207932848495508,1.207932848495508,Optimize,False,none,0.7799031621564738,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),956.9502,239.23755,1.207932848495508,0.0,0.03797432278377938
73,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,12975.382,0.07335907335907337,9,False,1.1005104536813453,1.1005104536813453,Optimize,False,none,0.6059893237909826,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),951.862,105.76244444444444,1.1005104536813453,0.1111111111111111,0.03777240950847161
74,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,4434.912,0.21111111111111108,10,False,0.5838275122331477,0.5838275122331477,Optimize,False,none,0.5084313859491951,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),936.2592,93.62592,0.5838275122331477,0.0,0.03715324900928288
75,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,7979.4400000000005,0.11607142857142858,9,False,1.5895648446868296,1.5895648446868296,Optimize,False,none,0.4471315248177235,cluster_margin,severe,extreme,Severe Deterioration,2,Reroute Action,Reroute to Correct,926.1850000000001,102.90944444444445,1.5895648446868296,0.4444444444444444,0.036753478025810235
76,TEC-PH-10002496,Cisco SPA301,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,4180.532,0.21641791044776118,9,False,1.7902490537332827,1.7902490537332827,Optimize,False,none,0.545038501851233,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,904.742,100.52688888888889,1.7902490537332827,0.1111111111111111,0.03590256289621145
77,TEC-PH-10000895,Polycom VVX 310 VoIP phone,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,6227.654,0.1445086705202312,8,False,1.4091576620686486,1.4091576620686486,Optimize,False,none,0.6221620109001939,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,899.95,112.49375,1.4091576620686486,0.125,0.03571240362274051
78,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,4619.23,0.1941558441558442,4,False,1.4977250836881795,1.4977250836881795,Optimize,False,none,0.7760174975320469,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,896.8505000000001,224.21262500000003,1.4977250836881795,0.25,0.035589407239576244
79,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,2339.766,0.3803418803418804,9,False,1.101099973311747,1.101099973311747,Optimize,False,none,0.5174667331042623,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),889.9110000000001,98.879,1.101099973311747,0.0,0.035314029468655625
80,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,2098.88,0.42,3,False,0.4714581968488187,0.4714581968488187,Optimize,False,none,0.633950995650249,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),881.5296,293.84319999999997,0.4714581968488187,0.0,0.03498143328028556
81,TEC-MA-10000984,Okidata MB760 Printer,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,7834.4,0.1125,2,False,0.20191443772764545,0.20191443772764545,Optimize,False,none,0.41773666686843597,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),881.37,440.685,0.20191443772764545,0.0,0.03497509992885694
82,TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,2022.272,0.43125,3,False,0.07524098878442183,0.07524098878442183,Optimize,False,none,0.6352360132842018,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),872.1048000000001,290.70160000000004,0.07524098878442183,0.0,0.03460743221171109
83,FUR-CH-10000595,Safco Contoured Stacking Chairs,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,5697.76,0.1527196652719665,8,False,0.9734314523287934,0.9734314523287934,Optimize,False,none,0.5687106021139909,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),870.16,108.77,0.9734314523287934,0.0,0.03453025738803698
84,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,6410.874,0.13333333333333336,8,False,1.628899745653421,1.628899745653421,Optimize,False,none,0.5237777418702373,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,854.7832000000001,106.84790000000001,1.628899745653421,0.25,0.033920065168440164
85,OFF-PA-10004359,Multicolor Computer Printout Paper,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,1887.3,0.45111111111111113,5,False,0.449336284455609,0.449336284455609,Optimize,False,none,0.8476277336368678,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),851.3820000000001,170.27640000000002,0.449336284455609,0.0,0.03378509652884723
86,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,4199.86,0.2,6,False,1.0962523338029193,1.0962523338029193,Optimize,False,none,0.7320429391424704,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),839.972,139.99533333333332,1.0962523338029193,0.0,0.03333231745741496
87,TEC-PH-10004977,GE 30524EE4,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,5291.7300000000005,0.1585185185185185,9,False,0.9349832766203372,0.9349832766203372,Optimize,False,none,0.45401580432259825,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),838.8371999999999,93.20413333333333,0.9349832766203372,0.1111111111111111,0.03328728558272071
88,FUR-CH-10000988,Hon Olson Stacker Stools,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,5294.456,0.1574468085106383,10,False,1.4609268678026954,1.4609268678026954,Optimize,False,none,0.37610230182900317,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,833.5952,83.35952,1.4609268678026954,0.1,0.033079269115372074
89,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,7582.374,0.10985915492957747,6,False,1.3713399248257294,1.3713399248257294,Optimize,False,none,0.7255810344543543,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,832.9932,138.8322,1.3713399248257294,0.16666666666666666,0.03305538015822902
90,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,6584.64,0.12368421052631577,6,False,1.3241547097675976,1.3241547097675976,Optimize,False,none,0.5985799271435717,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,814.4159999999999,135.736,1.3241547097675976,0.3333333333333333,0.032318187575774024
91,OFF-PA-10001970,Xerox 1908,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,1712.9879999999998,0.46666666666666673,7,False,0.5433023901595769,0.5433023901595769,Optimize,False,none,0.5447351104820044,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),799.3944,114.1992,0.5433023901595769,0.0,0.03172209063454467
92,FUR-CH-10000785,Global Ergonomic Managers Chair,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,6008.536,0.13072289156626507,11,False,1.1474331568621319,1.1474331568621319,Optimize,False,none,0.22117832609862614,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,785.4532,71.40483636363636,1.1474331568621319,0.2727272727272727,0.031168866831683014
93,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,7699.72,0.10142857142857142,9,False,1.4843538429792773,1.4843538429792773,Optimize,False,none,0.3346964462338258,cluster_margin,moderate,extreme,Extreme Concentration,2,Reroute Action,Reroute to Correct,780.9716,86.77462222222222,1.4843538429792773,0.2222222222222222,0.030991025053722376
94,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,7539.7122,0.10349601938386985,8,False,2.169288802546086,2.169288802546086,Optimize,False,none,0.3505527750640243,cluster_margin,severe,extreme,Severe Deterioration,2,Reroute Action,Reroute to Correct,780.3302,97.541275,2.169288802546086,0.375,0.0309655726000487
95,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,9070.944,0.08524590163934427,8,False,0.9635081975616486,0.9635081975616486,Optimize,False,none,0.39049947827591663,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),773.2608,96.6576,0.9635081975616486,0.25,0.03068504005249539
96,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,2879.82,0.26499999999999996,6,False,0.4776810672863463,0.4776810672863463,Optimize,False,none,0.5906300500266203,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),763.1523,127.19205,0.4776810672863463,0.0,0.030283907954022724
97,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Extreme Tail,Unclustered,Extreme Volatility Tail,,Extreme Volatility Tail,cv_above_body_p95,False,False,True,True,2,19024.5,0.03999999999999999,9,False,22.680179975447356,22.66768706900737,Contain,True,none,16.021137452302877,excess_over_cv_p95,severe,none,Tail Overlap,2,Reassess Classification,Reassess Classification,760.9799999999998,84.55333333333331,22.66768706900737,0.6666666666666666,0.030197705326777118
98,OFF-PA-10000100,Xerox 1945,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,1696.986,0.44565217391304346,8,False,0.5737872728587345,0.5737872728587345,Optimize,False,none,0.3553471131883309,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),756.2655,94.5331875,0.5737872728587345,0.0,0.030010621458918453
99,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,2242.032,0.33653846153846156,6,False,0.5665608174089078,0.5665608174089078,Optimize,False,none,0.5742909664106877,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),754.5300000000001,125.75500000000001,0.5665608174089078,0.0,0.02994175221453014
100,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Clustered Body,2,High-Impact Profit Cluster,High-Impact Profit Cluster,,,False,False,False,False,0,4626.582,0.16226415094339622,6,False,1.1996066064879758,1.1996066064879758,Optimize,False,none,0.5787804740781892,cluster_margin,none,elevated,Elevated Concentration,1,Intensify Action,Optimize (Risk-Controlled),750.7284,125.1214,1.1996066064879758,0.16666666666666666,0.029790894640651353
