product_row_id,product_id,product_name,analytical_role,primary_action,escalation_status,final_intervention,performance_deviation,role_profit_z,opportunity_reliability_pass,role_relative_loss_pass,role_relative_cv_pass,opportunity_quality,opportunity_action,opportunity_filter_reason,performance_context,priority_scope_flag,priority_zone,priority_action,priority_sort,total_profit,mean_order_profit,cv_order_profit,pct_orders_loss,profit_scale
397,TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Stable Profit Cluster,Protect,Reassess Classification,Reassess Classification,High Positive Deviation,5.977884326028513,True,True,True,True Hidden Opportunity Candidate,Reframe / Reclassify,Positive deviation + reliability pass,True Hidden Opportunity,True,Misaligned Upside,Recover / Reclassify,1,179.73,179.73,0.0,0.0,0.007132163234752099
403,TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Stable Profit Cluster,Protect,Reassess Classification,Reassess Classification,High Positive Deviation,5.8814209049264585,True,True,True,True Hidden Opportunity Candidate,Reframe / Reclassify,Positive deviation + reliability pass,True Hidden Opportunity,True,Misaligned Upside,Recover / Reclassify,1,177.198,177.198,0.0,0.0,0.007031686757200259
413,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),High Positive Deviation,5.547700137357122,True,True,True,True Hidden Opportunity Candidate,Reframe / Reclassify,Positive deviation + reliability pass,True Hidden Opportunity,True,Misaligned Upside,Recover / Reclassify,1,168.4384,168.4384,0.0,0.0,0.006684082589442319
423,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Positive Deviation,0.3698240918007593,True,False,False,True Hidden Opportunity Candidate,Reframe / Reclassify,Positive deviation + reliability pass,True Hidden Opportunity,True,Misaligned Upside,Recover / Reclassify,1,162.64000000000001,32.528000000000006,1.371213137961423,0.2,0.006453986693930237
469,FUR-CH-10003846,Hon Valutask Swivel Chairs,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Positive Deviation,0.45783362935520483,True,False,False,True Hidden Opportunity Candidate,Reframe / Reclassify,Positive deviation + reliability pass,True Hidden Opportunity,True,Misaligned Upside,Recover / Reclassify,1,139.3524,34.8381,1.0933715621752171,0.25,0.005529872942494121
473,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Positive Deviation,0.44793584230847744,True,False,False,True Hidden Opportunity Candidate,Reframe / Reclassify,Positive deviation + reliability pass,True Hidden Opportunity,True,Misaligned Upside,Recover / Reclassify,1,138.3132,34.5783,1.1861998278092096,0.25,0.00548863472943256
480,TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Positive Deviation,0.40021083140225927,True,False,False,True Hidden Opportunity Candidate,Reframe / Reclassify,Positive deviation + reliability pass,True Hidden Opportunity,True,Misaligned Upside,Recover / Reclassify,1,133.30239999999998,33.325599999999994,1.2773265798427795,0.25,0.005289792891471753
484,TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),High Positive Deviation,1.650545541774101,True,True,False,True Hidden Opportunity Candidate,Reframe / Reclassify,Positive deviation + reliability pass,True Hidden Opportunity,True,Misaligned Upside,Recover / Reclassify,1,132.2895,66.14475,1.2746447664466267,0.0,0.0052495983321857115
509,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Positive Deviation,0.7047792254221122,True,True,False,True Hidden Opportunity Candidate,Reframe / Reclassify,Positive deviation + reliability pass,True Hidden Opportunity,True,Misaligned Upside,Recover / Reclassify,1,123.96,41.32,1.138662883266468,0.0,0.004919061673509543
568,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Positive Deviation,0.4826695314943952,True,True,False,True Hidden Opportunity Candidate,Reframe / Reclassify,Positive deviation + reliability pass,True Hidden Opportunity,True,Misaligned Upside,Recover / Reclassify,1,106.47,35.49,1.2401473714561946,0.0,0.004225012071463061
633,TEC-PH-10000586,AT&T SB67148 SynJ,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Positive Deviation,0.270292534503568,True,True,False,True Hidden Opportunity Candidate,Reframe / Reclassify,Positive deviation + reliability pass,True Hidden Opportunity,True,Misaligned Upside,Recover / Reclassify,1,89.74640000000001,29.91546666666667,1.1871001988195968,0.0,0.0035613752547229505
709,FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Positive Deviation,0.524843704938303,True,True,False,True Hidden Opportunity Candidate,Reframe / Reclassify,Positive deviation + reliability pass,True Hidden Opportunity,True,Misaligned Upside,Recover / Reclassify,1,73.194,36.597,1.4044914882050235,0.0,0.002904532108186976
33,TEC-PH-10002885,Apple iPhone 5,High-Impact Profit Cluster,Optimize,Reroute Action,Reroute to Correct,Positive Deviation,0.8545531157945614,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: loss rate above 30%,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,1611.5784,268.5964,1.9906879904097454,0.3333333333333333,0.06395170652868533
97,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Extreme Volatility Tail,Contain,Reassess Classification,Reassess Classification,High Positive Deviation,4.085476872832834,False,False,True,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: loss rate above 30%,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,760.9799999999998,84.55333333333331,22.66768706900737,0.6666666666666666,0.030197705326777118
132,TEC-PH-10003645,Aastra 57i VoIP phone,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,High Positive Deviation,2.261841654025172,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: severe deterioration,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,575.3316,82.19022857142856,1.7304849386574717,0.14285714285714285,0.022830684278145556
138,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Positive Deviation,1.2999493901695534,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: loss rate above 30%,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,569.422,56.9422,2.094364754370369,0.4,0.022596175671613032
139,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,High Positive Deviation,2.213597969905739,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: CV above 2.0,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,566.4674,80.92391428571429,2.501738999680875,0.14285714285714285,0.02247892930487738
141,OFF-BI-10001071,GBC ProClick Punch Binding System,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,High Positive Deviation,2.191375026944561,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: severe deterioration,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,562.3842,80.3406,1.5213130295733215,0.2857142857142857,0.022316897095896463
158,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Positive Deviation,1.0945950724664348,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: CV above 2.0,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,515.52,51.552,2.2000973074377193,0.2,0.020457201306289446
172,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Risk-Oriented Profit Cluster,Contain,Reroute Action,Reroute to Correct,High Positive Deviation,4.261350394899802,False,False,True,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: loss rate above 30%,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,494.4212000000001,61.802650000000014,8.854167346376538,0.5,0.019619944945874452
175,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,High Positive Deviation,1.4623571032033125,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: CV above 2.0,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,489.6410000000001,61.20512500000001,3.0081688188722233,0.25,0.019430253927709636
176,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Positive Deviation,0.8143468760258812,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: CV above 2.0,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,486.15560000000005,44.19596363636364,2.092811664324816,0.2727272727272727,0.019291944008728915
183,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Positive Deviation,1.1342738454039507,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: loss rate above 30%,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,473.3415,52.5935,0.9997330774606065,0.3333333333333333,0.018783446524132927
186,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,High-Impact Profit Cluster,Optimize,Reroute Action,Reroute to Correct,Positive Deviation,0.5060533625517664,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: loss rate above 30%,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,466.4,233.2,7.170012001714386,0.5,0.018507989387906185
189,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,High Positive Deviation,2.058562573428024,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: loss rate above 30%,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,461.12700000000007,76.85450000000002,3.0296385389619127,0.3333333333333333,0.018298742758312645
190,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Risk-Oriented Profit Cluster,Contain,Reroute Action,Reroute to Correct,High Positive Deviation,5.323132076094589,False,True,True,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: CV above 2.0,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,460.35269999999986,76.72544999999998,8.181751701095484,0.16666666666666666,0.01826801648004708
195,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Positive Deviation,1.2648347238070874,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: CV above 2.0,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,448.164,56.0205,2.4853477915041293,0.25,0.01778433652667579
196,TEC-PH-10002584,Samsung Galaxy S4,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,High Positive Deviation,2.469412170389583,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: CV above 2.0,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,438.193,87.6386,2.2296230014292293,0.2,0.01738866079299909
198,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,High Positive Deviation,1.8613592624171584,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: loss rate above 30%,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,430.06950000000006,71.67825,2.8114091722844012,0.3333333333333333,0.017066298760853606
199,OFF-ST-10003716,Tennsco Double-Tier Lockers,Stable Loss Cluster,Correct,Reroute Action,Exit / Restructure,High Positive Deviation,1.2759628137670518,False,True,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: loss rate above 30%,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,429.7882000000001,35.81568333333334,2.8646278408045456,0.5,0.017055136030547393
201,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Positive Deviation,1.447791393300925,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: severe deterioration,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,425.7596,60.822799999999994,1.7206230230687767,0.14285714285714285,0.016895270494423634
218,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Positive Deviation,1.3142012020911196,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: CV above 2.0,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,401.21400000000006,57.31628571428572,4.085477390313949,0.2857142857142857,0.015921235965436095
224,TEC-PH-10003505,Geemarc AmpliPOWER60,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Positive Deviation,0.46120319931033166,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: severe deterioration,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,384.192,34.926545454545455,1.5536269026527108,0.09090909090909091,0.015245757845022415
225,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Positive Deviation,1.2187587998222147,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: CV above 2.0,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,383.67760000000004,54.81108571428572,4.361521907589808,0.14285714285714285,0.015225345088287556
226,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Positive Deviation,0.5828947212376887,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: severe deterioration,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,381.20739999999995,38.12074,1.8274022078709966,0.2,0.015127320998694915
228,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Positive Deviation,1.201886953432214,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: severe deterioration,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,380.5776,54.368228571428574,1.6609497525764116,0.14285714285714285,0.015102328863796755
233,OFF-AP-10001394,Harmony Air Purifier,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,High Positive Deviation,1.981967112082968,False,False,False,Unstable Upside / Risky Profit,Do Not Scale — Stabilize or Restructure First,Rejected: CV above 2.0,Unstable Upside / Risky Profit,True,Fragile Value,Stabilize First,2,374.22,74.84400000000001,2.0128837712631125,0.2,0.014850042428692655
